Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,ERA5
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1988-11-01,MASA,94.95015088241843
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1988-11-01,MASA,75.43976250808981
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1988-11-01,MASA,150.8800053946331
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1988-11-01,MASA,65.70198777836112
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1988-11-01,MASA,108.75995103042868
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1988-11-01,MASA,172.90554586571005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1988-11-01,MASA,79.79009691398886
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1988-11-01,MASA,218.45842543762473
Mazandaran,23.0,40759,36.54,53.0,Sari,1988-11-01,MASA,74.96825996559409
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1988-11-01,MASA,71.32541779201773
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1988-11-01,MASA,100.05969945114401
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1988-12-01,MASA,73.65702113287398
Mazandaran,23.7,99309,36.48,52.47,Amol,1988-12-01,MASA,93.89983883278319
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1988-12-01,MASA,51.58558508531996
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1988-12-01,MASA,34.41710045711943
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1988-12-01,MASA,67.71872958319136
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1988-12-01,MASA,82.56521841661879
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1988-12-01,MASA,85.8063699878926
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1988-12-01,MASA,64.52989598886916
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1988-12-01,MASA,26.479304043220964
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1988-12-01,MASA,114.26162740366408
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1988-12-01,MASA,86.22121831552931
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1988-12-01,MASA,166.71541353838393
Mazandaran,23.0,40759,36.54,53.0,Sari,1988-12-01,MASA,82.52468725817153
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1988-12-01,MASA,70.45066377298781
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1988-12-01,MASA,51.65023377315947
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-01-01,MASA,65.0113787763189
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-01-01,MASA,121.10067571330774
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-01-01,MASA,84.46508313346612
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-01-01,MASA,59.9558916204046
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-01-01,MASA,78.00234521556604
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-01-01,MASA,73.74661828208673
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-01-01,MASA,147.4587288014959
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-01-01,MASA,59.46142638850915
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-01-01,MASA,88.81120051074731
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-01-01,MASA,197.13279272247064
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-01-01,MASA,55.01977766681421
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-01-01,MASA,243.98398066688287
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-01-01,MASA,82.07049633193719
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-01-01,MASA,80.45024837184656
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-01-01,MASA,67.16254020858514
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-02-01,MASA,53.76692772226477
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-02-01,MASA,75.13753235654974
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-02-01,MASA,55.464341345597745
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-02-01,MASA,53.564331534673215
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-02-01,MASA,45.597425702382566
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-02-01,MASA,63.253543380071164
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-02-01,MASA,96.19881868677282
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-02-01,MASA,48.85338157730246
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-02-01,MASA,66.53817653970862
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-02-01,MASA,133.87495935278082
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-02-01,MASA,48.41980994062567
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-02-01,MASA,171.4491909773841
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-02-01,MASA,60.395500663091184
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-02-01,MASA,58.41723740415716
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-02-01,MASA,57.621351483632566
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-03-01,MASA,105.33185999377892
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-03-01,MASA,113.6603127001159
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-03-01,MASA,82.95466701968834
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-03-01,MASA,98.3879635809295
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-03-01,MASA,118.83266966327355
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-03-01,MASA,114.28659360393212
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-03-01,MASA,122.37409453376458
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-03-01,MASA,115.76149563773797
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-03-01,MASA,116.22516016944573
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-03-01,MASA,129.42898969634697
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-03-01,MASA,106.69580798133538
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-03-01,MASA,117.62393217071221
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-03-01,MASA,115.59190552219079
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-03-01,MASA,111.37980918868706
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-03-01,MASA,115.04203777297661
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-04-01,MASA,82.46830447578546
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-04-01,MASA,39.52573581600305
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-04-01,MASA,15.956077417374814
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-04-01,MASA,46.90388931894418
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-04-01,MASA,13.121302863599027
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-04-01,MASA,44.863585075379575
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-04-01,MASA,45.664746006966794
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-04-01,MASA,57.67182602548715
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-04-01,MASA,58.30031975174066
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-04-01,MASA,42.04892708921548
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-04-01,MASA,75.62723352575418
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-04-01,MASA,38.2574309315693
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-04-01,MASA,37.971410593033994
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-04-01,MASA,30.248280307294095
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-04-01,MASA,45.37690027618524
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-05-01,MASA,101.90010731325927
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-05-01,MASA,55.36098693714919
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-05-01,MASA,10.64341430769744
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-05-01,MASA,107.6695538054544
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-05-01,MASA,15.030033041103508
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-05-01,MASA,38.36429779635253
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-05-01,MASA,131.18909959898772
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-05-01,MASA,38.79844312773528
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-05-01,MASA,106.81717758284393
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-05-01,MASA,67.88919036494079
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-05-01,MASA,80.50287430392089
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-05-01,MASA,86.75517802344146
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-05-01,MASA,29.116756368740226
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-05-01,MASA,22.070220757587578
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-05-01,MASA,94.43674152003112
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-06-01,MASA,55.1133112219091
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-06-01,MASA,40.86125951082664
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-06-01,MASA,10.943944862198407
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-06-01,MASA,89.15522258551078
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-06-01,MASA,10.726298501801068
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-06-01,MASA,18.116767814468915
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-06-01,MASA,122.80229788095909
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-06-01,MASA,20.896624138664777
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-06-01,MASA,110.92200439245659
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-06-01,MASA,25.976042559456403
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-06-01,MASA,40.47435086042839
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-06-01,MASA,23.40259712011772
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-06-01,MASA,25.505866220306928
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-06-01,MASA,19.65738396913963
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-06-01,MASA,58.22033744127708
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-07-01,MASA,62.638177858879374
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-07-01,MASA,46.39062224536161
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-07-01,MASA,6.761371480514811
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-07-01,MASA,86.41233979373197
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-07-01,MASA,3.570496427109049
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-07-01,MASA,7.690950619270609
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-07-01,MASA,101.00397406726103
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-07-01,MASA,21.436943995048807
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-07-01,MASA,129.79777096419554
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-07-01,MASA,46.0801416507266
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-07-01,MASA,29.44979010730009
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-07-01,MASA,33.06186138301115
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-07-01,MASA,25.251209126999186
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-07-01,MASA,13.927175985863016
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-07-01,MASA,54.324000464966105
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-08-01,MASA,78.31680567930022
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-08-01,MASA,76.17494257161894
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-08-01,MASA,27.083677966096786
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-08-01,MASA,156.6912958211688
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-08-01,MASA,24.541718680360702
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-08-01,MASA,70.3754851407794
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-08-01,MASA,145.10324390600005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-08-01,MASA,94.22093423078337
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-08-01,MASA,260.4171911067752
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-08-01,MASA,107.47189613054076
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-08-01,MASA,75.1694271154193
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-08-01,MASA,134.46955176065245
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-08-01,MASA,90.76525064180174
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-08-01,MASA,67.78238506982603
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-08-01,MASA,111.15065010259428
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-09-01,MASA,172.94486906209983
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-09-01,MASA,110.5747624842266
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-09-01,MASA,90.96580292860068
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-09-01,MASA,100.57760324159659
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-09-01,MASA,145.0971915928463
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-09-01,MASA,115.64975526014365
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-09-01,MASA,197.1138670651058
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-09-01,MASA,92.51154508272208
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-09-01,MASA,219.22020163217582
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-09-01,MASA,219.32279612699546
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-09-01,MASA,153.4999414888958
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-09-01,MASA,264.6699204651455
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-09-01,MASA,103.84284999052085
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-09-01,MASA,112.88284804502524
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-09-01,MASA,64.55829288641013
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-10-01,MASA,98.76500900336538
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-10-01,MASA,134.05206139632497
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-10-01,MASA,79.61490090438161
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-10-01,MASA,64.39646418639455
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-10-01,MASA,69.580950694764
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-10-01,MASA,84.45983465262685
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-10-01,MASA,193.34749217578207
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-10-01,MASA,62.33292158194814
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-10-01,MASA,116.19649167605672
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-10-01,MASA,220.2004277283791
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-10-01,MASA,78.34995623179708
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-10-01,MASA,293.0451416546944
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-10-01,MASA,109.15979083129201
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-10-01,MASA,97.03081186362539
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-10-01,MASA,59.69310637065206
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-11-01,MASA,35.765123979032865
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-11-01,MASA,49.06742782968365
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-11-01,MASA,18.943247810781827
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-11-01,MASA,30.41901202577435
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-11-01,MASA,30.745727435530057
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-11-01,MASA,31.459776178778043
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-11-01,MASA,78.8928991712936
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-11-01,MASA,18.343438819826474
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-11-01,MASA,53.57141555923306
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-11-01,MASA,136.237842456282
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-11-01,MASA,22.161324933946958
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-11-01,MASA,208.06336166042172
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-11-01,MASA,29.53424812930905
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-11-01,MASA,26.821104303778043
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-11-01,MASA,35.83151610273205
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1989-12-01,MASA,68.16051313811755
Mazandaran,23.7,99309,36.48,52.47,Amol,1989-12-01,MASA,111.36887381011462
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1989-12-01,MASA,81.78308019572711
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1989-12-01,MASA,66.63967082435107
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1989-12-01,MASA,103.74325672322726
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1989-12-01,MASA,74.98849341804004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1989-12-01,MASA,154.69601163798785
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1989-12-01,MASA,51.05047831469989
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1989-12-01,MASA,80.48428008491015
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1989-12-01,MASA,226.78754637176013
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1989-12-01,MASA,56.357348059954404
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1989-12-01,MASA,291.3042248242519
Mazandaran,23.0,40759,36.54,53.0,Sari,1989-12-01,MASA,74.45045719081378
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1989-12-01,MASA,73.94587407046771
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1989-12-01,MASA,69.88939801389193
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-01-01,MASA,64.85875424888476
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-01-01,MASA,106.27873715904101
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-01-01,MASA,80.23278889205798
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-01-01,MASA,46.41701755073413
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-01-01,MASA,113.72857269790515
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-01-01,MASA,92.50601110008105
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-01-01,MASA,115.463604302672
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-01-01,MASA,72.5859003975664
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-01-01,MASA,65.18277999904498
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-01-01,MASA,182.88773772266254
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-01-01,MASA,63.99615582969531
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-01-01,MASA,210.49398657825336
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-01-01,MASA,88.55563876178607
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-01-01,MASA,97.23215279128894
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-01-01,MASA,66.77864965942248
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-02-01,MASA,47.857386505935295
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-02-01,MASA,58.52331731352578
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-02-01,MASA,26.855779326293572
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-02-01,MASA,46.30449924502145
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-02-01,MASA,47.11862418684731
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-02-01,MASA,45.55671427283059
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-02-01,MASA,85.06543699536095
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-02-01,MASA,42.87630829844247
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-02-01,MASA,53.14421418938409
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-02-01,MASA,109.85345903668176
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-02-01,MASA,42.289820945594414
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-02-01,MASA,144.24928787979852
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-02-01,MASA,50.14975134167443
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-02-01,MASA,43.91848061117898
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-02-01,MASA,56.33925411734353
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-03-01,MASA,69.59406679506941
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-03-01,MASA,83.25266486044569
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-03-01,MASA,68.94883161421461
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-03-01,MASA,58.04413205023451
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-03-01,MASA,70.28440779085798
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-03-01,MASA,92.45924299593611
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-03-01,MASA,78.17080264921827
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-03-01,MASA,87.01969331141157
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-03-01,MASA,54.44375818606062
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-03-01,MASA,103.0415857398097
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-03-01,MASA,73.9503467642848
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-03-01,MASA,128.1113291346614
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-03-01,MASA,93.82421916361494
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-03-01,MASA,88.0889559351985
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-03-01,MASA,90.84795063372297
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-04-01,MASA,134.26098000271125
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-04-01,MASA,82.44287740452094
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-04-01,MASA,34.43488251430793
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-04-01,MASA,56.51773285133643
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-04-01,MASA,62.263367287943794
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-04-01,MASA,77.42295932037635
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-04-01,MASA,108.54948829872413
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-04-01,MASA,96.80954884750648
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-04-01,MASA,63.12542926533027
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-04-01,MASA,86.72500919563575
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-04-01,MASA,126.96532677871986
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-04-01,MASA,102.54446934921546
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-04-01,MASA,68.51523887378974
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-04-01,MASA,60.758677832911445
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-04-01,MASA,74.47732757789893
