Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,ERA5
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-08-01,MASA,8.455901207938155
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-08-01,MASA,6.081341567053755
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-08-01,MASA,5.069820942892989
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-08-01,MASA,34.08054894448753
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-08-01,MASA,1.1599350595616897
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-08-01,MASA,7.116346421256026
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-08-01,MASA,9.685172500624617
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-08-01,MASA,8.865861954703291
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-08-01,MASA,19.179387750639876
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-08-01,MASA,14.594240846648177
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-08-01,MASA,7.694004836096724
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-08-01,MASA,10.187267127051314
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-08-01,MASA,3.900228800787886
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-08-01,MASA,2.4164754772328934
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-08-01,MASA,17.23836249352928
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-09-01,MASA,211.86064287958573
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-09-01,MASA,185.7594709092183
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-09-01,MASA,77.51532003221939
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-09-01,MASA,205.101058929543
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-09-01,MASA,27.60876819429825
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-09-01,MASA,56.993694155792696
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-09-01,MASA,389.31061431703995
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-09-01,MASA,66.97423860369156
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-09-01,MASA,491.98266968069504
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-09-01,MASA,239.76375266848038
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-09-01,MASA,130.59607252417038
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-09-01,MASA,215.79791709719132
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-09-01,MASA,109.23577949343155
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-09-01,MASA,71.50973483858536
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-09-01,MASA,86.95292577085922
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-10-01,MASA,127.45749503712744
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-10-01,MASA,93.1137010488996
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-10-01,MASA,64.91024345498175
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-10-01,MASA,137.6340195570478
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-10-01,MASA,49.946914616633364
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-10-01,MASA,39.06464130025
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-10-01,MASA,250.15268773179145
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-10-01,MASA,51.024134460497805
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-10-01,MASA,227.30087787251563
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-10-01,MASA,379.39895242791266
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-10-01,MASA,104.61528152566046
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-10-01,MASA,299.11158532242865
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-10-01,MASA,58.479870859194705
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-10-01,MASA,49.196909371424624
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-10-01,MASA,130.86165041070075
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-11-01,MASA,109.83999272966827
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-11-01,MASA,143.3341672101065
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-11-01,MASA,107.713120190148
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-11-01,MASA,75.2421786465689
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-11-01,MASA,132.11018046522582
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-11-01,MASA,126.3368596711203
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-11-01,MASA,181.44111534738983
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-11-01,MASA,82.17908641481841
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-11-01,MASA,129.57038184786285
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-11-01,MASA,256.4361860432669
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-11-01,MASA,96.81140085840667
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-11-01,MASA,305.8356513657614
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-11-01,MASA,123.98256560945953
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-11-01,MASA,116.07751449728454
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-11-01,MASA,92.566253749375
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2006-12-01,MASA,109.48139505427434
Mazandaran,23.7,99309,36.48,52.47,Amol,2006-12-01,MASA,129.45288496058538
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2006-12-01,MASA,108.91653673689916
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2006-12-01,MASA,81.73681871932104
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2006-12-01,MASA,107.08040075343206
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2006-12-01,MASA,81.18805365603521
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2006-12-01,MASA,182.23302142661169
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2006-12-01,MASA,83.3209015611942
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2006-12-01,MASA,123.3824946169193
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2006-12-01,MASA,236.44706683199956
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2006-12-01,MASA,94.07663421671941
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2006-12-01,MASA,217.02599601786687
Mazandaran,23.0,40759,36.54,53.0,Sari,2006-12-01,MASA,90.35456256907537
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2006-12-01,MASA,88.24333624880865
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2006-12-01,MASA,65.28614537756994
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-01-01,MASA,37.844184169443906
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-01-01,MASA,45.9487916323269
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-01-01,MASA,30.57377351251489
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-01-01,MASA,35.24700118032342
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-01-01,MASA,36.59870041337854
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-01-01,MASA,36.25977350202447
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-01-01,MASA,71.11600352254754
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-01-01,MASA,29.6407820078457
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-01-01,MASA,47.378677258166135
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-01-01,MASA,82.03706456151849
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-01-01,MASA,33.25610173669702
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-01-01,MASA,111.23942149606592
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-01-01,MASA,28.280782828005613
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-01-01,MASA,29.653030762347043
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-01-01,MASA,35.18495274511224
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-02-01,MASA,87.15633041566306
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-02-01,MASA,96.81761748498374
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-02-01,MASA,65.20423776811057
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-02-01,MASA,82.94515795415336
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-02-01,MASA,73.72111565774375
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-02-01,MASA,96.82728833859855
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-02-01,MASA,117.36326403325492
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-02-01,MASA,75.40761418050224
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-02-01,MASA,90.23830778306419
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-02-01,MASA,131.08964748090202
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-02-01,MASA,90.18853790467674
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-02-01,MASA,150.18940455621177
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-02-01,MASA,89.95363599961692
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-02-01,MASA,85.68600303834373
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-02-01,MASA,89.56376201814109
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-03-01,MASA,153.42318714543524
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-03-01,MASA,156.90865815564337
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-03-01,MASA,96.87433839722814
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-03-01,MASA,125.57960749551
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-03-01,MASA,127.07531155034246
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-03-01,MASA,165.48131109162512
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-03-01,MASA,188.0846887914771
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-03-01,MASA,154.9271315424079
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-03-01,MASA,121.36886716767492
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-03-01,MASA,192.04371870442571
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-03-01,MASA,163.09910715504827
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-03-01,MASA,203.80070508404913
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-03-01,MASA,155.660715707981
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-03-01,MASA,151.2926191179389
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-03-01,MASA,144.5341676561469
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-04-01,MASA,82.0287936737003
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-04-01,MASA,68.91499696273229
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-04-01,MASA,35.67698834437749
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-04-01,MASA,90.59080718058965
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-04-01,MASA,55.83457885283849
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-04-01,MASA,79.97572658557317
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-04-01,MASA,102.52341864604375
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-04-01,MASA,61.39113245505712
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-04-01,MASA,84.58349345225713
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-04-01,MASA,71.26963375110051
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-04-01,MASA,88.18491039771459
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-04-01,MASA,83.9693271924915
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-04-01,MASA,57.18606946963689
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-04-01,MASA,53.47416041392705
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-04-01,MASA,144.53110335368535
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-05-01,MASA,91.83615486487184
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-05-01,MASA,42.54485707148348
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-05-01,MASA,7.110134171092852
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-05-01,MASA,108.38653187617098
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-05-01,MASA,8.999884532535418
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-05-01,MASA,40.86600284441744
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-05-01,MASA,90.50376753672396
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-05-01,MASA,56.70870880945955
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-05-01,MASA,133.87669663294588
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-05-01,MASA,59.60597138270174
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-05-01,MASA,76.54988806113039
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-05-01,MASA,64.84189669951235
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-05-01,MASA,35.34159104689394
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-05-01,MASA,22.730991648280963
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-05-01,MASA,137.08880584105287
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-06-01,MASA,176.1243586962138
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-06-01,MASA,105.4497306768809
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-06-01,MASA,38.23975674556834
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-06-01,MASA,186.31123952316386
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-06-01,MASA,29.208699387780257
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-06-01,MASA,70.07450811313731
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-06-01,MASA,236.08232490467174
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-06-01,MASA,102.58750073360545
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-06-01,MASA,224.82853583740336
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-06-01,MASA,90.49462727951152
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-06-01,MASA,125.65677813934428
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-06-01,MASA,97.0869605963145
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-06-01,MASA,95.35586289810283
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-06-01,MASA,63.115352911225386
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-06-01,MASA,139.83693174766643
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-07-01,MASA,83.66200806556989
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-07-01,MASA,99.91531552730848
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-07-01,MASA,28.873671907771126
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-07-01,MASA,175.6344485467558
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-07-01,MASA,27.50833811222364
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-07-01,MASA,28.148909229624763
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-07-01,MASA,130.26649238525678
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-07-01,MASA,69.30628897606184
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-07-01,MASA,260.2367001956587
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-07-01,MASA,134.40043212829877
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-07-01,MASA,81.6584873384123
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-07-01,MASA,141.68987156807233
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-07-01,MASA,77.6614147609358
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-07-01,MASA,45.60763122497846
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-07-01,MASA,144.24339415489484
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-08-01,MASA,145.1055618402819
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-08-01,MASA,86.43642686580222
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-08-01,MASA,25.35612009738486
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-08-01,MASA,169.82155166839163
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-08-01,MASA,3.7190230963091153
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-08-01,MASA,20.61601601813834
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-08-01,MASA,148.43144141410392
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-08-01,MASA,48.320195305095126
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-08-01,MASA,244.77437757228415
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-08-01,MASA,64.94829677318137
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-08-01,MASA,78.41534041141074
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-08-01,MASA,78.38827990268271
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-08-01,MASA,79.22937594626944
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-08-01,MASA,40.25048636172812
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-08-01,MASA,150.9588869688372
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-09-01,MASA,73.06652785620571
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-09-01,MASA,90.77032924971462
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-09-01,MASA,29.03225542387844
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-09-01,MASA,121.8038451798904
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-09-01,MASA,40.66417635760189
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-09-01,MASA,66.87519968829037
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-09-01,MASA,183.05609644732357
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-09-01,MASA,73.35903765044094
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-09-01,MASA,254.9760294087875
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-09-01,MASA,129.76039470515133
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-09-01,MASA,63.36915017447353
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-09-01,MASA,177.2017431386459
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-09-01,MASA,80.19189061007381
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-09-01,MASA,63.56018306097866
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-09-01,MASA,95.02893210730434
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-10-01,MASA,117.33926744681966
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-10-01,MASA,66.07946665507924
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-10-01,MASA,28.804465248409628
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-10-01,MASA,81.41945214492452
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-10-01,MASA,39.00204510909688
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-10-01,MASA,68.2245335124172
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-10-01,MASA,120.93695910197866
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-10-01,MASA,55.14632077438009
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-10-01,MASA,109.14701135379445
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-10-01,MASA,93.4976926587261
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-10-01,MASA,87.1216794989742
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-10-01,MASA,132.06253857833516
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-10-01,MASA,61.74173863155019
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-10-01,MASA,58.903767778698324
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-10-01,MASA,84.29756672603261
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-11-01,MASA,91.16391869923746
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-11-01,MASA,118.75160070798074
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-11-01,MASA,80.60674401662027
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-11-01,MASA,60.45933100125467
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-11-01,MASA,93.58596834084665
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-11-01,MASA,96.84017332932626
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-11-01,MASA,172.85786601445352
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-11-01,MASA,69.498017753574
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-11-01,MASA,115.415364827129
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-11-01,MASA,250.50567122838174
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-11-01,MASA,79.78013190171396
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-11-01,MASA,303.5852614297596
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-11-01,MASA,105.4678413524357
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-11-01,MASA,98.8520536079136
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-11-01,MASA,68.29530033013498
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2007-12-01,MASA,60.76205811833191
Mazandaran,23.7,99309,36.48,52.47,Amol,2007-12-01,MASA,89.47988144491958
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2007-12-01,MASA,64.90440956686783
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2007-12-01,MASA,52.03579656218338
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2007-12-01,MASA,69.77556935881424
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2007-12-01,MASA,57.58114449118423
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2007-12-01,MASA,106.28135792349624
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2007-12-01,MASA,55.94957164858627
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2007-12-01,MASA,55.699776032913206
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2007-12-01,MASA,144.61308262680816
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2007-12-01,MASA,58.90354804133224
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2007-12-01,MASA,205.83592645262527
Mazandaran,23.0,40759,36.54,53.0,Sari,2007-12-01,MASA,73.77713463639068
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2007-12-01,MASA,66.33987567757416
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2007-12-01,MASA,69.49982337092209
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-01-01,MASA,56.92056428537029
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-01-01,MASA,75.02161573514599
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-01-01,MASA,42.99348454818386
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-01-01,MASA,47.47503857955593
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-01-01,MASA,33.90481930122036
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-01-01,MASA,33.446355274769246
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-01-01,MASA,100.80730032071727
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-01-01,MASA,33.820679894539296
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-01-01,MASA,64.85116343841213
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-01-01,MASA,153.76431357011455
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-01-01,MASA,53.402988723370015
